label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
CutBasedVetoWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.88901220865704755347e-01,1.85552203077697513978e-02,1.85552203077697513978e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.88950276243093950868e-01,1.84732082843099831848e-02,1.84732082843099831848e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.79999999999999982236e-01,2.30605750894635579129e-02,2.30605750894635579129e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.97706422018348582093e-01,2.85663273098191138055e-02,2.85663273098191138055e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.87209302325581017357e-01,1.10923162955458582540e-02,1.10923162955458582540e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,1.00996677740863782802e+00,5.10495263415994358219e-03,5.10495263415994358219e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,1.01193058568329763425e+00,2.92037137046336544438e-03,2.92037137046336544438e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.92631578947368420351e-01,3.72161463782398746133e-03,3.72161463782398746133e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.89550679205851602127e-01,2.27737666851650930391e-03,2.27737666851650930391e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.89583333333333148296e-01,2.27025986642739570701e-03,2.27025986642739570701e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.90546218487395213614e-01,3.71379611967729769684e-03,3.71379611967729769684e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedVetoWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,1.00756756756756749027e+00,2.91089989574834940439e-03,2.91089989574834940439e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
